angle_deg,rate_noise,capacity,median_gain_latent_db,min,max,seed_spread_db,inconclusive
200,0.2,h=64,2.681140269919476,2.4397881577961833,3.11154146472318,0.6717533069269965,True
200,0.2,h=128,2.759981877957232,2.5448548185497906,2.858548571182686,0.31369375263289534,False
200,0.2,h=256,3.2708756081477777,2.8864730809757333,3.43163577896898,0.5451626979932467,False
200,0.5,h=64,2.1219710709400044,1.792541742841557,2.283698326637312,0.491156583795755,True
200,0.5,h=128,2.1810974850156004,1.6015998114592183,2.302700119809705,0.7011003083504868,True
200,0.5,h=256,2.3521625829400357,1.9578769125563351,2.3811204363851033,0.4232435238287682,True
